emp_no,last_name,first_name,dept_name
74923,Pepe,Geoffry,Production
74923,Pepe,Geoffry,Development
74935,Vendrig,Manohar,Development
74938,Felcyn,Mohit,Production
74939,Valiente,Rimli,Production
74939,Valiente,Rimli,Customer Service
74950,Trelles,Weidon,Production
74958,Rissland,Mantis,Customer Service
74965,Babu,Owen,Sales
74984,Thorensen,Udi,Research
75007,Bharadwaj,Yunming,Development
75020,Cannard,Lidong,Human Resources
75042,Negoita,Rance,Marketing
75051,Mansanne,Roddy,Sales
75052,Kroha,Angus,Human Resources
75061,Benner,Jeanne,Sales
75064,Kalorkoti,Insup,Research
75065,Sinitsyn,Chenyi,Research
75066,Mungall,Aiman,Finance
75068,Rando,Vasilii,Customer Service
75074,Gyimothy,Koldo,Development
75076,Ratnakar,Licheng,Sales
75081,Gien,Vesna,Sales
75086,Passino,Sorina,Production
75096,Himler,Faiza,Sales
75114,Ladret,Lillian,Sales
75126,Schaar,Arif,Production
75129,Potthoff,Kayoko,Human Resources
75133,Spataro,Tayeb,Sales
75134,Cullers,Rimli,Sales
75142,Speckmann,Uwe,Sales
75142,Speckmann,Uwe,Customer Service
75151,Gecsei,Weicheng,Marketing
75166,Snyers,Aamod,Development
75172,Kohling,Xianlong,Production
75186,Miyakawa,Filipp,Sales
75192,Speer,Zejun,Production
75196,Kenevan,Marla,Human Resources
75201,Basagni,Boguslaw,Sales
75218,Fujisawa,Jaroslava,Production
75221,Pelc,Bilhanan,Research
75226,Couchot,Nechama,Development
75228,Bierman,Sadok,Production
75228,Bierman,Sadok,Quality Management
75236,Lorin,Supot,Development
75249,Junet,Parto,Marketing
75249,Junet,Parto,Human Resources
75253,Schaar,Kwee,Development
75272,Imataki,Hidekazu,Development
75277,Demri,Arne,Sales
75285,Ranft,Shahid,Development
75290,Kobara,Maren,Customer Service
75292,Cairo,Lucien,Human Resources
75308,Gire,Selwyn,Customer Service
75309,Weisert,Shih,Research
75314,Ranst,Valter,Sales
75335,Versino,Supot,Finance
75347,Simmen,Aemilian,Development
75370,Alameldin,Kwee,Sales
75379,Desikan,Geraldo,Development
75388,Cangellaris,Angus,Human Resources
75390,Gewali,Ulf,Human Resources
75406,Luca,Paraskevi,Sales
75416,Pell,Chanjung,Production
75417,Sanella,Arif,Development
75418,Kroll,Kristine,Development
75435,Veccia,Maria,Quality Management
75456,Edelhoff,Lalit,Development
75471,Simmen,Karoline,Sales
75477,Tsukuda,Dekang,Production
75477,Tsukuda,Dekang,Development
75505,Isaac,Jacopo,Sales
75506,Nastansky,Lokesh,Production
75511,Luby,Jianhua,Development
75514,Ozeri,Jaihie,Quality Management
75530,Beutelspacher,Martial,Sales
75533,Coorg,Tomoyuki,Sales
75538,Krohm,Alenka,Production
75546,Samarati,Geoffrey,Development
75549,Schiettecatte,King,Marketing
75551,Schrift,Sreekrishna,Development
75561,Jervis,Nahum,Production
75568,Meszaros,Susanta,Production
75574,Melton,Utpal,Sales
75589,Ghazalie,Sudharsan,Finance
75589,Ghazalie,Sudharsan,Human Resources
75640,Pocchiola,Bokyung,Sales
75643,Oberman,Chrisa,Production
75646,Cools,Hideo,Production
75659,Riefers,Saniya,Development
75668,Bratsberg,Sarita,Sales
75688,Crooks,Adamantios,Sales
75695,Speek,Patricia,Production
75699,Uhrig,Toshimi,Sales
75704,Zweizig,Sanjoy,Development
75712,Sooriamurthi,Aleksander,Production
75717,Schach,Waiman,Development
75722,Furudate,Poorav,Customer Service
75725,Rijsenbrij,Stella,Sales
75737,Jording,Koldo,Sales
75740,Range,Mang,Development
75740,Range,Mang,Research
75741,Birsak,Candido,Sales
75748,Varman,Xuejia,Marketing
75748,Varman,Xuejia,Sales
75755,Mullainathan,Harjit,Development
75785,Irland,Zissis,Marketing
75805,Benveniste,Berry,Customer Service
75832,Sherertz,Guiseppe,Production
75840,Baar,Unal,Sales
75851,Leonhardt,Gor,Production
75851,Leonhardt,Gor,Customer Service
75854,Grabner,Shahab,Quality Management
75868,Sadowski,Marko,Marketing
75868,Sadowski,Marko,Sales
75874,Cusworth,Tsz,Customer Service
75885,Strehl,Tua,Customer Service
75891,Moffat,Przemyslawa,Research
75900,Deverell,Uri,Research
75911,Lipner,Jessie,Quality Management
75914,Mersereau,Ortrun,Finance
75914,Mersereau,Ortrun,Human Resources
75915,Maierhofer,Luisa,Development
75916,Besselaar,Dante,Development
75918,Rodiger,Maik,Production
75923,Krichel,Paddy,Production
75923,Krichel,Paddy,Quality Management
75927,Debuse,Mooi,Production
75938,McFarlan,Naraig,Production
75944,Rohrbach,Deborah,Development
75952,Toyoshima,Luerbio,Development
75952,Toyoshima,Luerbio,Research
75956,Gaughan,Zine,Production
75965,Babu,Geraldo,Research
75971,Kisuki,Honesty,Production
75971,Kisuki,Honesty,Development
75983,Kermarrec,Martins,Human Resources
75990,Montemayor,Irene,Research
75994,Michaeli,Muzhong,Sales
75996,Langford,Eberhardt,Quality Management
76006,Vakili,Filipp,Production
76012,Hofting,Barton,Production
76018,Honglei,Leon,Marketing
76018,Honglei,Leon,Human Resources
76022,Hanabata,Xuejia,Production
76030,Jakobus,True,Customer Service
76050,Pramanik,Perry,Production
76077,McAlpine,Yunming,Customer Service
76078,Poehlman,Hausi,Sales
76085,Bratsberg,Christfried,Production
76092,Sevcikova,Manohar,Development
76092,Sevcikova,Manohar,Customer Service
76104,Garrabrants,True,Finance
76121,Vakili,Ioana,Quality Management
76136,Rando,Sakthirel,Finance
76137,Llado,Utz,Research
76139,Speer,Mark,Sales
76142,Ambroszkiewicz,Nikolaos,Sales
76143,Cappelletti,Perla,Customer Service
76144,Clemencon,Khue,Production
76145,Byoun,Mitsuyuki,Development
76151,Marakhovsky,Manton,Development
76159,Molenaar,Almudena,Production
76159,Molenaar,Almudena,Quality Management
76177,Sommen,Kerryn,Development
76198,Waeselynck,Toshiki,Quality Management
76211,Hashii,Kenton,Sales
76225,Zumaque,Dinkar,Sales
76234,Lovengreen,Takahito,Development
76239,Baca,Nectarios,Development
76247,Azuma,Mads,Sales
76250,Linnainmaa,Fumiyo,Quality Management
76252,Khamsi,Marco,Sales
76265,Stavenow,Doowon,Production
76277,Schieder,Yuqun,Research
76278,Heiserman,Oldrich,Development
76293,Reinhart,Nagui,Development
76300,Luan,Ranga,Sales
76322,Pepe,Sanjoy,Marketing
76325,Maierhofer,Rosalie,Sales
76331,Delgrange,Jaroslava,Sales
76339,Ohori,Aloys,Quality Management
76358,Chinal,Jordanka,Development
76373,Tsunoo,Duangkaew,Customer Service
76374,Brookman,Giao,Production
76396,Kakkad,Khun,Customer Service
76398,Heijenga,Younwoo,Production
76398,Heijenga,Younwoo,Customer Service
76408,Ananiadou,JiYoung,Development
76425,Hockney,Kshitij,Development
76427,Conte,Dhritiman,Finance
76443,Arlazarov,Ute,Human Resources
76444,Validov,Geoff,Quality Management
76455,Redmiles,Jolita,Finance
76465,Smailagic,Jessie,Production
76477,Callaway,Fumitake,Production
76484,Raoux,Leucio,Customer Service
76488,Sridhar,Baruch,Production
76488,Sridhar,Baruch,Development
76493,Oxman,Mansur,Sales
76516,Kroll,Arnd,Sales
76521,Fritzsche,Uinam,Production
76530,Benner,Honesty,Development
76536,Daescu,Mikhail,Production
76536,Daescu,Mikhail,Customer Service
76539,Monarch,Cordelia,Development
76541,Bharadwaj,Nigel,Marketing
76543,Miculan,Reinhold,Research
76549,Narwekar,Goetz,Marketing
76562,Basart,Renee,Sales
76586,Schurmann,Karlis,Production
76590,Bazelow,Mats,Sales
76605,Slobodova,Randy,Finance
76642,Goldhammer,Hein,Production
76644,Junet,Huei,Development
76644,Junet,Huei,Research
76667,Puppe,Luisa,Sales
76672,Peris,Remko,Production
76672,Peris,Remko,Quality Management
76673,Rando,Cathie,Production
76680,Collette,Uriel,Research
76687,Siochi,Heeju,Production
76689,Steinauer,Mansur,Development
76690,Danley,Shaowen,Development
76696,Steenbeek,Saniya,Marketing
76703,Huttel,Hairong,Development
76704,Shackel,Valery,Production
76709,Georg,Berto,Development
76724,Lueh,Gino,Human Resources
76727,Dusink,Valeri,Development
76743,Simmel,Mechthild,Human Resources
76749,Raoux,Luise,Sales
76750,Eastman,Tomoyuki,Development
76754,Roison,Sanjay,Development
76759,Hammerschmidt,Zvonko,Research
76760,Bale,Adib,Production
76761,Aloia,Raimond,Marketing
76764,Gien,Shuzo,Production
76766,Maierhofer,Sariel,Customer Service
76772,Garigliano,Gao,Development
76775,Pietrzykowski,Arfst,Production
76786,Karlin,Tomofumi,Production
76786,Karlin,Tomofumi,Quality Management
76809,Zhiwei,Sariel,Production
76811,Kushner,Ronnie,Finance
76813,Pietrzykowski,Tua,Production
76816,Terlouw,Aamod,Quality Management
76822,Gniady,Rafail,Development
76825,Zaumen,Sasan,Production
76825,Zaumen,Sasan,Development
76843,Bhattacharjee,Dmitri,Production
76843,Bhattacharjee,Dmitri,Customer Service
76853,Puppo,Sanjit,Production
76853,Puppo,Sanjit,Customer Service
76878,Turnbull,Abdelwaheb,Sales
76886,Makrucki,Shaw,Production
76895,Meriste,Souichi,Development
76897,Bamford,Achilleas,Production
76899,Comte,Hongzhu,Production
76905,Rajcani,Honesty,Human Resources
76909,Luft,Samphel,Quality Management
76916,Morton,Yonghong,Development
76923,Blokdijk,Shigehito,Production
76957,Rosca,Saniya,Development
76961,Nishimukai,Luisa,Production
76977,Stroustrup,Sigeru,Marketing
76977,Stroustrup,Sigeru,Sales
76979,Fiutem,Claude,Marketing
76985,Fontan,Amalendu,Development
77002,Ratnakar,Aran,Production
77005,Rosin,Hercules,Marketing
77014,Redmiles,Barry,Production
77039,Walston,Susanta,Production
77043,Argence,Shaibal,Finance
77052,Hagimont,Pohua,Development
77059,Slobodova,Garnik,Finance
77060,Kleiser,Menkae,Production
77067,Tokunaga,Cheong,Quality Management
77068,Rattan,Leucio,Production
77068,Rattan,Leucio,Development
77081,Fritzsche,Rance,Sales
77089,Wrigley,Renee,Development
77100,Baaleh,Mihalis,Production
77102,Hettesheimer,Gad,Marketing
77138,Karner,Haldun,Sales
77144,Milicia,Gill,Sales
77147,Baez,Elrique,Production
77159,Awdeh,Naftaly,Customer Service
77173,Merey,Sachem,Sales
77179,Garigliano,Gonzalo,Human Resources
77181,Irland,Aiman,Production
77184,Kusakari,Vatsa,Production
77184,Kusakari,Vatsa,Quality Management
77186,Crooks,Irene,Sales
77193,Benzmuller,Keiichiro,Production
77195,Birrer,Owen,Development
77195,Birrer,Owen,Customer Service
77196,Benner,Lillian,Research
77201,Butner,Kiyotoshi,Sales
77205,Nivat,Toshiki,Finance
77205,Nivat,Toshiki,Human Resources
77208,Malabarba,Bartek,Production
77211,Msuda,Kasturi,Human Resources
77212,Einsfeld,Shaowen,Production
77218,Hettesheimer,Zhilian,Production
77225,Cannard,Tomokazu,Quality Management
77231,Luft,Yuqun,Quality Management
77232,Krogh,Kinh,Marketing
77232,Krogh,Kinh,Sales
77234,Krohm,Kazuhisa,Development
77241,Sommen,Uri,Development
77244,Docker,Garnet,Marketing
77263,Keustermans,Arto,Marketing
77263,Keustermans,Arto,Sales
77279,Burnard,Xuejun,Sales
77292,Roccetti,Berhard,Production
77295,Taubman,Weijing,Research
77297,Zumaque,Wanqing,Sales
77302,Reinhart,Lihong,Development
77314,Fabrizio,Augustine,Production
77316,Milicic,Peternela,Development
77324,Isaac,Gila,Sales
77325,Brickell,Feiyu,Sales
77331,Restivo,Jolita,Research
77334,Hegner,Jaber,Development
77344,Lorch,Gian,Development
77346,Walston,Shir,Sales
77349,Butterworth,Goncalo,Customer Service
77359,Dengi,Anneke,Development
77359,Dengi,Anneke,Customer Service
77365,Haddadi,Elvia,Research
77374,Greibach,Laurentiu,Development
77378,Crelier,Zissis,Development
77386,McFarlan,Bowen,Research
77390,Larfeldt,Gully,Research
77391,Polupanov,JiYoung,Development
77394,Wielonsky,Mary,Development
77406,Choobineh,Surveyors,Development
77406,Choobineh,Surveyors,Research
77414,Lienhardt,Kwun,Development
77420,Masand,Jiakeng,Quality Management
77438,Engberts,Dekang,Quality Management
77441,Luca,Sachio,Development
77455,Coullard,Atilio,Development
77458,Cannard,Subhankar,Development
77460,Usdin,Kiam,Development
77466,Matzel,Takahiro,Production
77466,Matzel,Takahiro,Quality Management
77469,Lanzelotte,Constantino,Customer Service
77475,Ouhyoung,Chinho,Development
77475,Ouhyoung,Chinho,Quality Management
77481,Picel,Kitty,Sales
77500,Iwayama,Takahira,Marketing
77531,Czaja,Padma,Development
77535,Codenie,Yonghong,Human Resources
77538,Remmers,Masadi,Development
77540,Werthner,Tse,Production
77541,Furudate,Hideo,Development
77541,Furudate,Hideo,Research
77545,Paciorek,Gopalakrishnan,Development
77551,Ossenbruggen,Lansing,Sales
77554,Iisaka,Troy,Production
77558,Welham,Ranga,Production
77562,Openshaw,Gianluca,Production
77562,Openshaw,Gianluca,Development
77568,Peck,Erzsebet,Sales
77571,Coorg,Odoardo,Production
77571,Coorg,Odoardo,Customer Service
77573,Barriga,Gro,Research
77599,Rosca,Gudjon,Marketing
77601,Toyoshima,Frederique,Research
77610,Kadhim,Sanjeeva,Production
77613,Frijda,Stabislas,Human Resources
77615,Krupka,Jianwen,Marketing
77615,Krupka,Jianwen,Sales
77623,Anger,Takushi,Production
77641,Nishimukai,Berni,Sales
77644,Swen,Ziva,Production
77650,Bennis,Idoia,Production
77653,Chartres,Geraldo,Production
77653,Chartres,Geraldo,Quality Management
77659,Sridhar,Owen,Customer Service
77663,Lamma,Taiji,Production
77665,Fargier,Paddy,Development
77675,Domenig,Mohua,Customer Service
77689,Swan,Abdelkader,Sales
77691,Showalter,Christoper,Finance
77702,Jiang,Barna,Sales
77712,Casley,Hercules,Marketing
77722,Denti,Bodo,Research
77741,Felcyn,Claude,Customer Service
77743,Pollacia,Fen,Customer Service
77746,Lanzelotte,Yuqun,Finance
77749,Bharadwaj,Mayumi,Development
77749,Bharadwaj,Mayumi,Quality Management
77763,Mitchem,Mahmut,Human Resources
77768,Picel,Tokuyasu,Development
77770,Przulj,Gen,Development
77770,Przulj,Gen,Research
77803,Schwartzburd,Armond,Finance
77814,Otillio,Ferdinand,Development
77829,Parfitt,Flemming,Finance
77838,Piazza,Shuzo,Development
77847,Haumacher,Aron,Development
77852,Parascandalo,Niranjan,Customer Service
77856,Crelier,Basil,Human Resources
77869,Swick,Masamitsu,Quality Management
77884,Pollacia,Danel,Development
77893,Wegerle,Kien,Development
77898,Christianini,Yuchang,Development
77908,Shimshoni,Frederique,Production
77915,Schnelling,Shimshon,Sales
77923,Schrooten,Kasidit,Marketing
77926,Thibadeau,Herbert,Quality Management
77936,Azevdeo,Horward,Development
77948,Merks,Demin,Production
77948,Merks,Demin,Research
77949,Dusink,Koichi,Production
77956,Binding,Mona,Research
77974,Shihab,Fei,Development
77975,Christ,Chikako,Finance
77980,Sidje,Yongmin,Sales
77988,Gyimothy,Tze,Development
78006,Rosca,Palash,Quality Management
78014,Ressouche,Gay,Production
78038,Sooriamurthi,Dmitry,Finance
78039,Heemskerk,Genki,Marketing
78043,Ozeri,Constantijn,Production
78048,Jumpertz,Jaewoo,Sales
78082,Fontan,Dung,Development
78085,Gargeya,Bingning,Production
78102,Welham,Kristinn,Human Resources
78111,Ushiama,Teunis,Sales
78116,Beerel,Tokuyasu,Sales
78152,Spelt,Zhongwei,Customer Service
78153,Akiyama,Kwan,Development
78155,Alvarado,Hironoby,Production
78168,Kushnir,Yinlin,Development
78181,Papastamatiou,Ramya,Production
78185,Klassen,Mamdouh,Development
78195,Hofting,Suvo,Development
78212,Ligten,Zito,Development
78212,Ligten,Zito,Research
78225,Ishibashi,Mircea,Development
78226,Potthoff,Yannis,Production
78229,Kalafatis,Tonia,Production
78245,Bashian,Kankanahalli,Production
78251,Conti,Subbu,Sales
78251,Conti,Subbu,Customer Service
78252,Rosti,Shahaf,Finance
78253,Erie,Jacopo,Production
78271,Dayang,Gennady,Production
78273,Verhoeff,Mona,Sales
78310,Chaudhury,Aria,Development
78313,Stassinopoulos,Branimir,Human Resources
78321,Monkewich,Van,Production
78327,Stranks,Tetsushi,Sales
78328,Gruenwald,Berto,Production
78331,Erol,Guozhong,Development
78331,Erol,Guozhong,Research
78332,Beausoleil,Sachio,Production
78348,Serov,Guoxiang,Development
78348,Serov,Guoxiang,Research
78350,Kobara,Eric,Marketing
78373,Schlumberger,Aimee,Production
78385,Hasenauer,Syozo,Production
78387,Lunt,Chaosheng,Customer Service
78397,Kulisch,Sham,Quality Management
78402,Heering,Seongbin,Production
78403,Muntz,Heping,Production
78410,Albarhamtoshy,Sreenivas,Development
78419,Azadmanesh,Unal,Production
78427,Merks,Zeljko,Production
78427,Merks,Zeljko,Customer Service
78429,Andreotta,Chinhyun,Production
78436,Schaap,Arne,Development
78438,Vuskovic,Susanne,Marketing
78441,Beetstra,Abdulla,Development
78444,Peot,Rafols,Production
78445,Baar,Lein,Human Resources
78447,Bahk,Chiranjit,Sales
78452,Walstra,Hironoby,Production
78454,Marciano,Masaki,Finance
78460,Swiss,Guttorm,Production
78463,Kaelbling,Zita,Production
78474,Belinskaya,Youssef,Development
78475,Renear,Lakshmi,Production
78488,Morton,Toshimori,Development
78493,Basagni,Kaijung,Development
78508,Pluym,Val,Sales
78511,Mitina,Pramod,Development
78515,Sury,Otilia,Research
78524,Bahk,Zhiwei,Sales
78542,Matzat,Atilio,Development
78551,Cooman,Lobel,Development
78561,Birke,Perry,Development
78571,Munch,Sandeepan,Production
78573,Rosiles,Berry,Sales
78583,Oskamp,Rafols,Production
78589,Schaft,Kazuhisa,Human Resources
78598,Garnier,Xiaopeng,Human Resources
78618,Peres,Teiji,Production
78622,Chepyzhov,Rosita,Research
78629,Muniz,Geoff,Customer Service
78649,Lorys,Gino,Sales
78692,Nollmann,Turgut,Development
78693,Luce,Xinan,Research
78697,Stavenow,Troy,Sales
78710,Benantar,Theirry,Development
78715,Ozeri,Heeju,Development
78738,Jervis,Masadi,Production
78738,Jervis,Masadi,Research
78745,Peris,Subbu,Sales
78755,Christianini,Emran,Customer Service
78777,Henders,Goetz,Development
78779,Warwick,Xuejun,Quality Management
78784,Speek,Udo,Production
78794,Rajaraman,Fun,Development
78794,Rajaraman,Fun,Research
78802,Garigliano,Vojin,Development
78802,Garigliano,Vojin,Research
78814,Pollock,Kasidit,Development
78819,Compeau,Vojin,Sales
78836,Janocha,Tiina,Customer Service
78841,Flasterstein,Aloys,Sales
78852,Vuskovic,Kazunori,Sales
78863,Chinen,Arie,Sales
78866,Rusmann,Olivera,Marketing
78888,Lung,Shimshon,Sales
78907,Detkin,Georgi,Development
78908,Molenaar,Arne,Research
78932,Marquardt,Yannis,Sales
78938,Krybus,Kerhong,Sales
78940,Steenbeek,Thodoros,Quality Management
78979,Wolniewicz,Gurbir,Production
78990,Engelmann,Toshiki,Production
79002,Pappas,Lena,Development
79010,Pusterhofer,Marsal,Development
79026,Frijda,Armond,Development
79031,Arlazarov,Morris,Quality Management
79037,Encarnacion,Ewing,Production
79041,Barvinok,Pranav,Human Resources
79042,Narwekar,Iara,Development
79049,Besancenot,Lijie,Sales
79049,Besancenot,Lijie,Customer Service
79057,Pelc,Chikako,Production
79064,Coors,Kenroku,Production
79072,Cochrane,Nevio,Quality Management
79073,Bhattacharjee,Almudena,Sales
79090,Rajaraman,Shigenori,Production
79100,Schlegelmilch,Kiyotoshi,Finance
79110,Vecchi,Aiichiro,Development
79114,Baranowski,Jessie,Production
79117,Coors,Selwyn,Production
79119,Maccarone,Navid,Production
79131,Speer,Tayeb,Development
79140,Gyorkos,Huiqun,Production
79145,Domenig,Oscar,Research
79158,Merro,Georgi,Human Resources
79177,Herbst,Mooi,Development
79178,Worfolk,Danae,Production
79183,Lamba,Mingsen,Human Resources
79203,Reinhart,Gilbert,Development
79204,Lund,Juyoung,Sales
79210,Antonakopoulos,Mansur,Development
79218,Luce,Rosita,Development
79219,Irland,Yaghout,Production
79247,Beetstra,Yinlin,Development
79251,Taubenfeld,Gennady,Sales
79264,Demizu,Chaosheng,Development
79265,Kenevan,Lokesh,Research
79267,Rebaine,Chinhyun,Quality Management
79285,Lieblein,Bingning,Production
79285,Lieblein,Bingning,Customer Service
79290,Perelgut,Mohit,Development
79320,Ramsay,Hausi,Production
79323,Feinberg,Zhiwei,Human Resources
79338,Kading,Boaz,Production
79348,Gire,Mari,Development
79367,Kandlur,Shir,Development
79369,Collette,Jianwen,Human Resources
79376,Kragelund,Faiza,Customer Service
79390,Shigei,Bernt,Sales
79391,Garnham,Gritta,Development
79401,Bage,Zvonko,Human Resources
79409,Pluym,Kayoko,Production
79411,Beidas,Akemi,Marketing
79429,Swab,Koldo,Development
79432,Gerteisen,Younwoo,Finance
